Term, count
8.6,1
'ill-defined,1
6.1,1
first-degree,1
coherent,1
specificity,1
chromatography-electrospray,1
ionization-tandem,1
spectrometry,1
hplc-esi,1
-ms/ms,1
tobacco-specific,1
carcinogens,1
n'-nitrosonornicotine,1
4-,1
methylnitrosamino,1
-1-,1
3-pyridyl,1
-1-butanol,1
glucuronides,1
intra-day,1
inter-day,1
precision,1
limits,1
quantitation,1
0.015,1
0.075pmol/ml,1
unique,1
aspect,1
internal,1
amine,1
pyridine-d4,1
nornicotine,1
comprised,1
2.5,1
amounts,1
ammonium,1
sulfamate,1
inhibitor,1
nitrosation,1
averaged,1
0.060+/-0.035pmol/ml,1
2.41+/-1.41pmol/ml,1
n=38,1
1994,1
survived,1
charts,1
disenrollment,1
1.15-1.46,1
1.72,1
1.48-1.99,1
1.31-1.67,1
case-comparison,1
0.87-1.09,1
preexisting,1
biases,1
interpretation,1
302,1
66-74,1
results-medicare,1
criteria,1
nonwhite,1
2.00,1
1.47,1
1.35,1
theoretically,1
equalizes,1
unobserved,1
0.08,1
6.73,1
2.59,1
instrument,1
biennial,1
organized,1
programme,1
opportunistic,1
north,1
carolina,1
conceptualizations,1
620,145,1
1996-2002,1
50-69,1
1280,1
analysed,1
quantification,1
final,1
distributions,1
histopathological,1
prognostically,1
applying,1
organization,1
contributors,1
consecutive,1
978,591,1
6943,1
distribution,1
13.3,1
1.8-1.9,1
threefold,1
numbers,1
similar-aged,1
5.5,1
978,1
613,1
388,1
612,1
54,1
14.4,1
7.6,1
5.8,1
477,1
433,1
175,1
396,1
133,1
24.5,1
23.8,1
19.4,1
31.5,1
26.6,1
multi-site,1
recruitment,1
hospital-based,1
clinics,1
affiliated,1
southern,1
2006.,1
fifty-two,1
379,1
types,1
51,1
mind-body,1
professional,1
told,1
doctor,1
'very,1
somewhat,1
characterize,1
translates,1
discussing,1
heightened,1
126,1
44,1
higher-than-average,1
checklist-90-revised,1
spielberger,1
state-trait,1
3-4,1
elected,1
avoidant,1
reliably,1
styles,1
identifying,1
predicting,1
randomised,1
utilised,1
4.14,1
0.018,1
13.29,1
3.57,1
0.028,1
4.59,1
0.031,1
cytology,1
impractical,1
computer-based,1
kenya,1
peru,1
south,1
thailand,1
age-specific,1
program-related,1
single-visit,1
assumption,1
fewest,1
one-visit,1
two-visit,1
papillomavirus,1
500,1
dollars,1
screenings,1
country,1
capita,1
gross,1
domestic,1
commission,1
macroeconomics,1
incorporating,1
alternatives,1
three-visit,1
cytology-based,1
resource-poor,1
initiator,1
promoter,1
inherited,1
cross-cancer,1
game-on,1
467,1
subset-based,1
subcomponents,1
visualized,1
map,1
pleiotropic,1
locus,1
ch12q24,1
encoding,1
rs3184504,1
reached,1
gwas,1
1.78,1
2.01,1
gecco,1
6.72x10,1
corect,1
3.32x10,1
variants,1
inflammatory,1
.006,1
cycle,1
1.35x10,1
sequence,1
played,1
etiology,1
innate,1
.022,1
.003,1
keys,1
aim,1
gene-environment,1
modifiers,1
835,1
5419,1
5416,1
oestrogen-only,1
e-only,1
oestrogen-progestogen,1
preparations,1
multiplicative,1
empirical,1
bayes,1
wald,1
20q13.2/cyp24a1,1
=0.61,1
0.52-0.72,1
p=4.8,1
-9,1
or=0.64,1
0.52-0.78,1
p=1.2,1
threshold=3.1,1
-4,1
genotype,1
follows,1
c/c,1
0.61-1.50,1
a/c,1
0.61,1
0.39-0.95,1
a/a,1
0.40,1
0.22-0.73,1
variant,1
near,1
cyp24a1,1
encodes,1
enzyme,1
metabolism,1
finding,1
insight,1
downstream,1
etiopathogenesis,1
non-metastatic,1
1982,1
8,903,1
person-years,1
333,1
56,1
consuming,1
/=3,1
servings/day,1
141,1
product/day,1
1.76,1
1.21,1
2.55,1
2.41,1
6.02,1
metastases,1
foods,1
poc,1
black,1
hospital,1
ninety,1
twenty-five,1
iii-iv,1
excision,1
i/ii,1
46-54,1
vulvectomy,1
20-49,1
late-stage,1
late,1
supports,1
77,451,1
1992-2010,1
106,452,1
1993-2011,1
5-item,1
mhi-5,1
/=52,1
physician-diagnosed,1
multivariable-adjusted,1
2-4years,1
hr=1.30,1
1.05-1.60,1
1.34,1
1.01-1.76,1
0.88-1.85,1
worsening,1
appear,1
empirically,1
0-10,1
revised,1
piper,1
857,1
situ-iiia,1
supported,1
1-3,1
4-6,1
7-10,1
d.,1
1-2,1
3-5,1
6-10,1
supporting,1
construct,1
validity,1
interpretability,1
comparability,1
treating,1
planning,1
leading,1
globally,1
consume,1
3,397,1
few-,1
to-,1
neophobia,1
eight-item,1
screener,1
exploratory,1
/=0.68,1
water,1
exploration,1
illinois,1
65+,1
applicable,1
formal,1
450,1
290,1
64.4,1
160,1
35.6,1
swelling,1
contralateral,1
13.4,1
bandaging,1
stretch,1
sleeves,1
remedial,1
8.3,1
162,1
55.9,1
garments,1
pneumatic,1
pump,1
relied,1
solely,1
relieve,1
22.4,1
woman,1
undiagnosed,1
bandages/compression,1
multimodality,1
disabling,1
optimally,1
availability,1
collecting,1
gathered,1
36-item,1
complication,1
detrimental,1
anastomosis,1
mixed-methods,1
ostomies,1
856,1
took,1
comfortable,1
regain,1
appetite,1
struggled,1
unpredictable,1
fail,1
find,1
achieve,1
myriad,1
foster,1
maintaining,1
examines,1
511,1
staff,1
fasting,1
bloods,1
estrone,1
estradiol,1
dhea,1
saturated,1
polyunsaturated,1
24-months,1
post-study,1
soluble,1
13.9,1
6.4,1
3.32,1
7.73,1
10.23,1
-0.029,1
-0.049,1
-0.008,1
-0.039,1
-0.064,1
-0.013,1
15.5,1
0.51,1
0.27,1
0.95,1
5.4,1
0.053,1
carbohydrate,1
load,1
convincing,1
carbohydrates,1
688,1
mexico,1
6.7,1
106,1
83,1
comparing,1
0.23-1.23,1
0.43-1.31,1
whereby,1
intakes,1
g/d,1
suggestively,1
nonsignificant,1
epidemiol,1
prev,1
890-9,1
aacr,1
concentrated,1
chemopreventive,1
properties,1
barrett,1
esophagus,1
esophageal,1
adenocarcinoma,1
isoflavone,1
self-completed,1
170,1
183,1
anthocyanidin,1
0.49,1
0.30-0.80,1
2-4,1
wine,1
juice,1
flavanones,1
flavonols,1
isoflavones,1
flavones,1
pizza,1
anthocyanidins,1
compounds,1
possibility,1
inhibits,1
carcinogenesis,1
fed,1
ain93g,1
ain93g-based,1
induce,1
kept,1
sacrificed,1
28.,1
focal,1
glandular,1
malignant,1
78,1
altered,1
25-hydroxylase,1
1alpha-hydroxylase,1
receptor-alpha,1
mrna,1
0.014,1
luminal,1
receptors,1
reversed,1
0.019,1
carcinogenic,1
mineral,1
falls,1
fractures,1
599,1
29-87,1
1995-1999,1
6-months,1
geometric,1
lm-bmd,1
tracks,1
fm-bmd,1
appendicular,1
sarcopenia,1
1.04,1
0.18,1
preserving,1
1.0.,1
medicaid,1
persists,1
manganese,1
deficiencies,1
later-life,1
accumulates,1
placenta,1
programming,1
lifelong,1
illumina,1
humanmethylation450,1
beadarray,1
485,000,1
cpg,1
interrogated,1
61,1
omnibus,1
p=0.045,1
713,1
differentially-methylated,1
1.3x10,1
reside,1
neurodevelopmental,1
cg22284422,1
uncharacterized,1
loc284276,1
293.44g,1
ascertain,1
participate,1
institute-funded,1
linkage,1
databases,1
1,010,515,1
2002,1
17,558,1
1.1,1
node-positive,1
eliminated,1
41,1
persisted,1
evaluations,1
explain,1
higher-grade,1
brca1/2,1
interested,1
serious,1
hormonal,1
brca,1
18-50,1
eumenorrheic,1
non-smokers,1
139,1
treadmill,1
300,1
menstrual,1
maintained,1
digitized,1
dynamic,1
contrast-enhanced,1
magnetic,1
26.8,1
3.6,1
luteal,1
9.7,1
0.009,1
maintenance,1
repeatable,1
blunt,1
try,1
candy,1
flavorings,1
worrisome,1
attracting,1
tyts,1
statewide,1
13,602,1
6th,1
12th,1
generated,1
usage,1
14.0,1
non-current,1
peers,1
24.2,1
7.3,1
besides,1
urgency,1
regulate,1
allows,1
disrupt,1
occult,1
malignancies,1
transition,1
markov,1
simulation,1
gynecologic,1
morbidity,1
societal,1
perspective,1
scenarios,1
80.83,1
intraoperative,1
199.64,1
241.80,1
readmissions,1
1.57,1
47.54,1
0.30,1
5.07,1
18.14,1
respective,1
outweigh,1
7571,1
itc,1
europe,1
generalized,1
25.78,1
1.14,1
0.003,1
1.11,1
techniques,1
contributions,1
1975,1
2000.,1
investigators,1
respect,1
attributed,1
contributing,1
rest,1
contribution,1
reflecting,1
helped,1
sustainable,1
binger,1
hip,1
anthropometric,1
one-fourth,1
27.8,1
binge-eaters,1
repeated,1
two-,1
three-way,1
1,164,1
33.253,1
1,157,1
5.170,1
.024,1
helping,1
assistance,1
web-based,1
package,1
internet,1
delayed,1
web,1
1-year,1
post-randomization,1
accomplished,1
mostly,1
insured,1
implementing,1
kaposi,1
sarcoma-associated,1
herpesvirus,1
antiretroviral,1
transmission,1
287,1
hiv-exposed,1
kshv-negative,1
lusaka,1
infection-with,1
emphasis,1
immunological,1
measures-were,1
kaplan-meier,1
151,1
52.6,1
3552,1
uninfected,1
art-naive,1
5.04,1
2.36,1
10.80,1
time-updated,1
t-cell,1
0.82,1
0.92,1
t-cells,1
represented,1
acquiring,1
viruses,1
endemic,1
summarizes,1
hypothesis,1
non,1
pancreatic,1
nicotinic,1
receptor-regulated,1
pharmacological,1
interference,1
hyperactive,1
camp-dependent,1
gamma-aminobutyric,1
preventing,1
protocols,1
neurotransmitters,1
camp,1
dearth,1
systems,1
68,928,1
middle/high,1
never/ever,1
2016.,1
indirectly,1
normalizing,1
turn,1
heighten,1
believed,1
4.1,1
6.9,1
734,1
generate,1
.002,1
v,1
3.15,1
1.73,1
5.65,1
2.27,1
4.08,1
censoring,1
borderline,1
.04,1
domains,1
aggregate,1
family-level,1
age-adjusted,1
sex-stratified,1
fixed-effects,1
derive,1
200,1
labor-market,1
earnings,1
recovered,1
driven,1
mitigate,1
multifaceted,1
modify,1
hispanic/native,1
2111,1
2597,1
1481,1
1585,1
cholecystokinin,1
rs747455,1
proopiomelanocortin,1
rs6713532,1
rs7565877,1
indigenous,1
rs8192472,1
neuropeptide,1
nyp,1
rs16141,1
rs14129,1
leptin,1
rs11585329,1
partp=0.024,1
partp=0.015,1
partp=0.012,1
partp=0.05,1
cocaine,1
amphetamine,1
regulated,1
transcript,1
cartpt,1
partp=0.014,1
ghrelin,1
ghrl,1
partp=0.007,1
post-menopausal,1
partp=0.005,1
rs6704167,1
rs17412175,1
rs7626141,1
adiponectin,1
adipoq,1
rs822391,1
4-way,1
gxexmenopausexancestry,1
er,1
suppressor,1
tissues,1
immunohistochemistry,1
well-characterized,1
171-women,1
1967-1991.,1
nuclear,1
scored,1
adjacent,1
grouped,1
competing,1
2-fold,1
2.5-fold,1
0.006,1
lobule,1
conferred,1
cumulative,1
low-moderate,1
0.0008,1
norepinephrine,1
365,1
histological,1
frozen,1
high-performance,1
chromatography,1
electrochemical,1
confirmatory,1
unitary,1
2-factor,1
0.048,1
0.982,1
histology,1
caffeine,1
0.052,1
0.955,1
0.036,1
-.24,1
threat,1
posed,1
predefined,1
geographic,1
covered,1
includes,1
137,1
1992-2009,1
competing-risk,1
3.7-8.0,1
t1c,1
16-35,1
21-27,1
32-44,1
face,1
mo,1
choice,1
faced,1
6,369,1
44.9,1
searched,1
47.7,1
expressing,1
frustration,1
41.3,1
concerns,1
57.7,1
seekers,1
everything,1
caused,1
1.5-2.6,1
done,1
1.9-3.8,1
hard,1
follow,1
3.2,1
2.3-4.5,1
searches,1
suboptimal,1
facilitation,1
challenge,1
hypothesize,1
germline,1
genotyped,1
imputed,1
icogs,1
experiment,1
progression-free,1
2,901,1
first-line,1
cytoreductive,1
regimen,1
1,098,1
paclitaxel,1
carboplatin,1
doses,1
4,434,1
atlas,1
intragenic,1
1.0,1
rs4910232,1
11p15.3,1
rs2549714,1
16q23,1
noncoding,1
rnas,1
rp11-179a10.1,1
rp11-314o13.1,1
7.1,1
encode,1
chip-seq,1
histone,1
perfectly,1
super-enhancer,1
mef2d,1
reportedly,1
solid,1
yap1-,1
wwtr1,1
taz,1
-stimulated,1
high-density,1
lipoprotein,1
hdl,1
-mediated,1
lipid,1
transport,1
pgsea,1
-3,1
survive,1
641,1
community-dwelling,1
canada,1
immediate,1
12-month-wait-listed,1
membership,1
endurance,1
.0002,1
benefited,1
concern,1
financial,1
out-of-pocket,1
non-elderly,1
assesses,1
2008-2012,1
expenditure,1
4,271,1
96,780,1
spending,1
p=0.009,1
18.4,1
uninsured,1
19.2,1
21.6,1
13.8,1
age-appropriate,1
63.2,1
75.9,1
p=0.02,1
automated,1
supervised,1
global,1
positioning,1
h,1
assistants,1
prescribed,1
trips,1
consisting,1
riding,1
standing,1
1-min,1
windows,1
algorithms,1
chose,1
89.8,1
adding,1
91.9,1
viable,1
automating,1
measuring,1
misclassify,1
marked,1
hand-offs,1
'medical,1
ideal,1
accountable,1
cite,1
difficulties,1
deficits,1
uncoordinated,1
insufficient,1
article,1
delivering,1
coordinated,1
modern,1
technology,1
underway,1
coordination,1
informatics,1
innovations,1
extolled,1
virtue,1
document,1
behavioural,1
develop,1
discerned,1
outside,1
observer,1
audio-recorded,1
rochester,1
recordings,1
listened,1
skills,1
sensitizing,1
recognition,1
movement,1
towards,1
paralinguistic,1
expressions,1
performative,1
comments,1
unfolded,1
conversation,1
discrete,1
non-verbal,1
linguistic,1
e.g,1
silence,1
catalogue,1
instances,1
dialogues,1
refinement,1
933,1
onto,1
september,1
2004,1
whichever,1
came,1
expending,1
h/wk,1
1.06,1
0.15,1
.046,1
0.55,1
0.22,1
1.38,1
four-fold,1
3.95,1
10.50,1
team,1
happens,1
position,1
routine,1
initial,1
adequately,1
investigating,1
consultations,1
cross,1
section,1
patient-clinician,1
rationale,1
institutions,1
utilize,1
employ,1
short-term,1
clinician-patient-companion,1
oncology,1
fundamental,1
groundwork,1
631,1
/=150,1
/=75,1
34.0,1
39.5,1
21.4,1
sd,1
16.2,1
2.76,1
1.85-4.1,1
3.35,1
2.13-5.28,1
vast,1
meet,1
nonetheless,1
alberta,1
parallel,1
2007.,1
320,1
evenly,1
life-style,1
fibroglandular,1
fatty,1
thresholding,1
relies,1
calibration,1
tissue-equivalent,1
phantom,1
-38.5,1
-61.6,1
15.4,1
accounted,1
0.26,1
wider,1
operate,1
mechanism,1
121,700,1
1976,1
1989-90,1
32,825,1
4676,1
nested,1
lengths,1
leukocytes,1
real,1
alternate,1
z,1
-0.038,1
se,1
0.072,1
0.030,1
longevity,1
existing,1
biguanide,1
originate,1
type-2,1
40-,1
89-year-old,1
2,412,1
cumulatively,1
1,117,1
1,578,1
metformin-only,1
457,1
0.76,1
0.65-0.89,1
0.90,1
0.72-1.12,1
q2,1
0.70-1.12,1
q3,1
0.63-1.01,1
0.42-0.60,1
unchanged,1
3-,1
reinforcing,1
518,1
shanghai,1
6-,1
18-,1
36-,1
60-month,1
10.6,1
old,1
9.1,1
0.6-11.8,1
128,1
112,1
0.67,1
0.58,1
0.39,1
0.86,1
exercise-metabolic,1
/=7.6,1
equivalent-hours/week,1
/=2.5,1
hours/week,1
nonexercisers,1
nontea,1
0.34,1
0.93,1
0.31,1
pattern,1
recommend,1
ready,1
optimal,1
methodological,1
attention-matched,1
focusing,1
meta-analyses,1
inducing,1
intensity-matched,1
resident,1
255,1
readiness,1
2:2:1,1
allocation,1
monitoring,1
assure,1
decide,1
self-help,1
lasting,1
randomization,1
biochemically,1
7-day,1
mediators,1
autonomy,1
date,1
effect-size,1
registration,1
nct01188018,1
antitumor,1
conflicting,1
second-generation,1
osteopenia,1
osteoporosis,1
wayne,1
university/karmanos,1
kci,1
michigan,1
metropolitan,1
mdcss,1
696,1
ninety-seven,1
.32,1
endocrine,1
calcium,1
awaited,1
clarify,1
part,1
temporal,1
1990-1991,1
7057,1
log-binomial,1
22.5,1
56.3,1
32.1,1
72.4,1
29.3,1
66.4,1
0.71,1
0.37,1
0.28,1
0.35,1
0.87,1
45.5,1
0.25,1
melanoma,1
becoming,1
hispanics,1
incur,1
ultraviolet,1
uv,1
latent,1
elementary,1
2013-,1
n=972,1
environments,1
representing,1
four-class,1
labeled,1
low/inconsistent,1
parental,1
=4.77,1
girls,1
boys,1
protecting,1
or=3.46,1
or=2.65,1
sunburn,1
or=0.53,1
reveal,1
complexity,1
post-baseline,1
84.0,1
85,1
80.4,1
67.1,1
75.2,1
71.0,1
5-month,1
journey,1
drops,1
actor-partner,1
1,568,1
overweight/obese,1
actor,1
1.17,1
1.03,1
0.38,1
0.62,1
self-evaluations,1
clear,1
differentiates,1
ma1c,1
7.59,1
read,1
descriptions,1
moderated,1
.01,1
eta2,1
.06,1
effectiveness/low,1
effectiveness/high,1
perhaps,1
certain,1
biologic,1
vascularization,1
irregularly,1
fatal,1
morphology,1
571,1
ordinal,1
mum,1
lumen,1
perimeter,1
/4,1
pi,1
number/high-powered,1
field,1
sections,1
stained,1
endothelial,1
marker,1
cd34,1
task,1
3+,1
mph,1
walked,1
1.11-2.27,1
1.04-2.12,1
shape,1
elucidating,1
59.8,1
+/-14.8,1
competence,1
inactivity,1
interestingly,1
becomes,1
live,1
opposed,1
die,1
consideration,1
frame,1
exercise-promoting,1
racially/ethnically,1
522,1
manner,1
interview-administered,1
.0052,1
.036,1
non-statistically,1
ethnically-diverse,1
mail,1
interest/dysfunction,1
subscales,1
1.1-2.3,1
unrelated,1
-0.146,1
2.21,1
sports/recreation,1
household,1
discussion/conclusions,1
pursue,1
decades,1
seen,1
numerous,1
population-level,1
stage-specific,1
calendar,1
46,932,1
0.86-0.95,1
0.73-0.91,1
0.64-0.88,1
1983.,1
0.83,1
0.80-0.87,1
0.62-0.75,1
0.52-0.68,1
iv,1
metastatic,1
evolutionary,1
physiology,1
pathophysiology,1
cellular,1
cancer-prone,1
li-fraumeni,1
syndrome,1
necropsy,1
validate,1
long-lived,1
organisms,1
644,1
genomes,1
vitro,1
laboratory,1
age-matched,1
utah,1
repair,1
mammals,1
eg,1
rock,1
hyrax,1
wild,1
dog,1
-16,1
lion,1
resistant,1
4.81,1
3.14,1
-6.49,1
copy,1
retrogenes,1
transcriptional,1
reverse,1
transcription,1
p53-mediated,1
2.71,1
1.93,1
-3.48,1
7.17,1
5.91,1
-8.44,1
14.64,1
10.91,1
-18.37,1
8.10,1
6.55,1
-9.66,1
24.77,1
23.0,1
-26.53,1
lower-than-expected,1
apoptotic,1
evolutionary-based,1
474,1
pas,1
0.046,1
0.026,1
0.037,1
sense,1
54.8,1
4-question,1
v2.0,1
bivariate,1
sixty-one,1
modality,1
excluding,1
.004,1
.016,1
determined,1
aware,1
take,1
prevalent,1
motivate,1
feel,1
confident,1
cultural,1
emphases,1
familial,1
bonds,1
familismo,1
mechanistic,1
expectant,1
fathers,1
173,1
pregnant,1
lesser,1
furthermore,1
taken,1
psycinfo,1
religion,1
1,777,1
4,784,1
purposes,1
2,342,1
healing,1
inherently,1
continue,1
ask,1
developmental,1
reliability,1
3605,1
coronary,1
artery,1
33-45,1
categorical,1
timeframes,1
moderate-,1
kappa,1
0.21,1
0.29,1
originally,1
distant,1
moderately,1
reproducible,1
hematopoietic,1
transplantation,1
2013,1
fred,1
hutchinson,1
posttransplant,1
queried,1
instruments,1
10-item,1
connor-davidson,1
12-item,1
quality-of-life,1
4643,1
1823,1
letter,1
interquartile,1
50-66,1
52.5,1
3-18,1
graft-versus-host,1
missing,1
disability,1
2.1-4.3,1
4.4-8.0,1
must,1
bolster,1
deeply,1
pack,1
97,1
/96,1
1/2,1
67,1
/87,1
spouses/significant,1
/42,1
strangers,1
discussions,1
sparked,1
act,1
reaching,1
1114,1
optimism,1
0.02,1
-0.08,1
integrate,1
childhood,1
2013-2015,1
130,1
catchment,1
in-home,1
nutritional,1
81,1
kindergarten,1
eighth,1
reviews,1
establish,1
staged,1
sampling,1
collect,1
nutrition,1
costly,1
burdensome,1
correct,1
bias,1
likelihood-based,1
markov-chain,1
monte,1
carlo,1
methodology,1
provides,1
community-based,1
residents,1
exhibits,1
diurnal,1
rhythm,1
allow,1
estimation,1
intraindividual,1
mood,1
remitted,1
bipolar,1
stressed,1
calculations,1
mlm,1
forty-four,1
44.2,1
sd=10.27,1
estimate=-.070,1
slope,1
approached,1
estimates=-.10,1
-.062,1
.08,1
impacted,1
malleable,1
within-person,1
calculation,1
identifier,1
nct01048528,1
accurate,1
advance,1
interpret,1
count-based,1
april,1
october,1
youth/family,1
subsample,1
628,1
12-17,1
wore,1
gt3x+,1
wrist,1
2015-2016,1
r-package,1
counts,1
cutpoints,1
chandler,1
408,1
12-14,1
p-values,1
15-17,1
mvpa/day,1
~50,1
~0,1
harmonize,1
standardization,1
monitor-based,1
resection,1
1992-1999,1
seer-medicare,1
45.4,1
1992,1
96.6,1
68.2,1
modalities,1
67.5,1
91.5,1
49.8,1
47.6,1
0.65,1
counterparts,1
though,1
engage,1
one-year,1
reach-out,1
extremity,1
serial,1
b=-0.63,1
b=-0.33,1
b=-0.22,1
media,1
anti-smoking,1
completely,1
ad-related,1
monthly,1
3,277,1
philadelphia,1
877,1
bootstrap,1
procedures,1
lagged,1
causal,1
direction,1
interest,1
partially,1
line,1
triggering,1
route,1
campaigns,1
dwelling,1
5-9,1
orientation,1
2,266,1
27.1,1
19.5,1
55.7,1
36.1,1
29.2,1
attainment,1
reflect,1
expectancies,1
suggesting,1
1986-2010,1
calculate,1
471,1
325,1
7-13,1
14-20,1
1.00,1
referent,1
0.84,1
0.56-1.25,1
0.75-1.78,1
2.13,1
1.31-3.45,1
nonsignificantly,1
0.73-2.87,1
50-79,1
created,1
5062,1
cooperative,1
puget,1
sound,1
4099,1
963,1
1765,1
post-card,1
585,1
callers,1
1.6-2.4,1
postcards,1
8.5,1
3.1,1
0.8-1.2,1
1277,1
2.7-4.3,1
488,1
reminding,1
appointment,1
zhejiang,1
heilongjiang,1
shaanxi,1
provinces,1
8000,1
nokia,1
high-frequency,1
low-frequency,1
weekly,1
participant,1
chi2,1
30.5,1
30.4,1
28.1,1
intent-to-treat,1
toward,1
successfully,1
rapidly,1
687,1
+/-4,1
television/videos,1
typical,1
89,1
bottom,1
1.94,1
0.024,1
moderate-vigorous,1
1.70,1
3.22,1
0.14,1
1.39,1
2.82,1
0.48,1
base,1
built,1
expanding,1
gain/loss,1
24,556,1
san,1
francisco,1
2013.,1
non-dense,1
ndv,1
reproductive,1
2.95,1
2.69-3.21,1
-2.03,1
-2.09,1
-1.98,1
-1.01,1
-1.59,1
-1.17,1
-1.31,1
-1.04,1
requires,1
confirmation,1
extensive,1
cwc,1
multisite,1
terminally,1
ill,1
/=6,1
informal,1
trained,1
raters,1
answered,1
connection,1
form-36,1
interviewers,1
univariate,1
variance,1
bivariately,1
limitation,1
interviewer-rated,1
correlation,1
patient-perceived,1
interviewer,1
generalize,1
oncologist,1
extend,1
reason,1
personally,1
threatening,1
clinseq,1
mitigated,1
share,1
medically,1
actionable,1
marginal,1
weaker,1
consequential,1
2006/2007,1
7610,1
indoors,1
n/a,1
twenty-nine,1
facilitated,1
occupational,1
2940,1
sunburns,1
displayed,1
determinant,1
monitors,1
intended,1
audience,1
bihar,1
centred,1
successive,1
deliverers,1
program-components,1
attending,1
33,1
thirty-one,1
/=95,1
thirty-three,1
adopted,1
occurs,1
exists,1
adolescence,1
5-wave,1
wave,1
816,1
52,1
puerto,1
ricans,1
earlier,1
bayesian,1
posterior,1
=10.93,1
aor,1
=10.40,1
or=6.94,1
aor=6.73,1
or=3.13,1
aor=3.18,1
underscore,1
person-centered,1
incorporate,1
stressful,1
653,1
intrusiveness,1
active-adaptive,1
elucidates,1
expenditures,1
utilizing,1
kansas,1
employee,1
multinomial,1
11,698,1
5636,1
sleep,1
disturbance,1
subclinical,1
attendance,1
exist,1
profile,1
1211,1
masterfile,1
2010.,1
referral,1
referrals,1
64.5,1
evaluation/management,1
concerning,1
weight-related,1
counsel,1
86,1
obesity-related,1
lifestyles,1
preschool,1
teach,1
preferences,1
pilot-tested,1
childcare,1
fell,1
observation,1
769,1
unbundle,1
lunch,1
n=81,1
n=51,1
parent-child,1
grain,1
options,1
translation,1
linking,1
aid,1
chances,1
obstacles,1
keystone,1
lengthy,1
convenience,1
n=71,1
43-130,1
46-119,1
undergone,1
28.2,1
54.9,1
0-100,1
demonstrating,1
impairment,1
modified,1
fielded,1
continued,1
looked,1
cigarettes/cigarette,1
ran,1
jackknife,1
replicate,1
administration,1
n=3376,1
thinking,1
full,1
held,1
fills,1
gap,1
thoughts,1
hold,1
inquiry,1
forming,1
services,1
unmet,1
9187,1
chis-cam,1
1844,1
4951,1
asked,1
previous/,1
23.7,1
14.5,1
differently,1
percentages,1
perceiving,1
35.1,1
96,1
shortcomings,1
translating,1
crucial,1
leveraging,1
publicly,1
40-78,1
www.yourdiseaserisk.wustl.edu,1
activity-related,1
elicited,1
0.05.,1
personalizing,1
corrected,1
inaccurate,1
fully,1
accepted,1
produce,1
lingering,1
skepticism,1
defensive,1
maximized,1
deal,1
particular,1
attention,1
ecological,1
momentary,1
lapses,1
alone,1
179,1
14-18,1
unassisted,1
prequit,1
postquit,1
nonsmoking,1
environment,1
3-month,1
longer-term,1
93,1
likewise,1
73,1
continuously,1
computed,1
coefficient,1
cotinine,1
lighter,1
smoker,1
eventual,1
prospects,1
